LR,1.0,1.0,1.0,1.0,0.8333333333333334,0.9166666666666666,0.8333333333333334,1.0,0.9166666666666666,0.9166666666666666
LDA,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0
KNN,1.0,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0
CART,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8333333333333334,0.9166666666666666
NB,1.0,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8333333333333334,1.0
SVM,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,1.0
